,PC1,PC2
0,-0.5892211373893421,-0.4252194197549812
1,0.011898150171111172,-0.6643769694387517
2,-0.5909509515440929,-0.12853066772115657
3,0.6449398708240215,-0.42172962143015086
4,0.7109249030087197,0.06640398484533011
5,-0.8659923200668951,-0.052700159441507646
6,-0.7639162833279584,-0.14601772127325138
7,-0.13256073969942436,-0.6511450035747142
8,0.6622447901077426,0.5863335586665283
9,-0.6504382681289284,-0.3824337544653467
10,-0.5168151741537919,0.7604993937283583
11,-0.4562511414086315,0.43945854223574665
12,-0.454397410281762,-0.3605645440062225
13,-0.8297777069623965,0.4115486300269828
14,-0.8233587418250757,-0.14615407858935073
15,0.10806053610324719,-0.685006742128406
16,-0.514991588500694,-0.4863341819465593
17,-0.49692057223415387,0.757943545616424
18,0.7563412754237859,-0.2696017831389789
19,0.23649762379534023,-0.6455636482524871
20,-0.2034887330288608,0.7254530875762404
21,-0.866914693504408,-0.04442898460577086
22,0.6722980421056751,-0.41595327149445377
23,-0.8501423435313444,-0.015158277067272283
24,0.6577154089461127,0.06353356134367746
25,0.5931529398805389,-0.49925664253933866
26,0.7958028110443016,0.32162054467785517
27,-0.7293192719878069,0.5945615993257033
28,-0.6850232835636858,0.6731009173687362
29,-0.26210766693334914,-0.6287719504944845
30,0.5313511175198459,-0.5196957836778406
31,0.6079437057817504,0.5823742994778793
32,-0.7382436902002024,-0.28141359351142764
33,-0.853849212860077,-0.046813275755620616
34,-0.21790626974831348,-0.5809570206024884
35,-0.8651475638527227,0.3655845716650832
36,0.6179505160123714,-0.4685833365921813
37,0.18916517220588194,0.37945789281030295
38,0.3511947123394892,-0.5992410860039861
39,0.6761708279098354,-0.3894972725235534
40,0.814202267393076,0.2096849027649171
41,0.7321797568993426,-0.34823398700713143
42,0.7963686025645662,0.32643406378613105
43,0.8210852188708234,-0.15961159779878067
44,0.8456907162892319,0.06490102525767955
45,-0.7830700927183761,-0.020771839047730778
46,0.19528180021021788,-0.6689139548355686
47,0.5379041268773708,-0.535725499749042
48,-0.8405276151381993,0.0825343428101977
49,0.22803793332939365,-0.41662036535404756
50,0.8065665424676899,0.00030664000576075776
51,-0.3600098959805245,-0.5917457878922915
52,-0.8640653879999696,0.017491195481621525
53,0.7462537493876333,0.3038919592152098
54,0.2584554843554463,-0.6312319278903369
55,-0.7623831450822846,0.578541731560324
56,-0.7004163601999982,0.5774468560413809
57,-0.8776542384513871,0.013155566205724367
58,-0.7273710373313389,0.36472860490457737
59,-0.7536408791419171,0.6384427506659203
60,0.24010394738015334,-0.6474247121008126
61,0.6562804736419985,-0.4066484055399951
62,0.24795792315416115,-0.6455285176915334
63,0.2221966559155355,0.8124466140575161
64,0.725765440016177,-0.28804233821881586
65,-0.8764326623815031,0.03035760119582376
66,-0.9007030900912256,0.28849468305934906
67,-0.8131766638825232,-0.17485413372754052
68,0.10599331543545243,-0.675540115536012
69,0.17859775910028233,-0.658291018476828
70,0.27296433735930886,-0.5974102429605848
71,0.18633734817553108,-0.6458437660251053
72,0.006743095205463587,0.6632207296641357
73,-0.8682938177797058,-0.02376581979460933
74,0.7740468779809996,-0.13822705247247316
75,0.5525969137355549,-0.004646257634747627
76,0.28062170963326244,-0.31455426451605856
77,-0.7834700661529028,0.5199758170673635
78,0.4622752727713846,-0.574354223127105
79,0.40088688818897616,0.0508398632483326
80,0.39164178092913443,-0.5589435832865193
81,-0.6921445619117036,-0.21166003477509554
82,-0.36582929749444226,0.797116254650471
83,0.018255407879940053,-0.6841472309214635
84,-0.885934703550123,0.2863718645587934
85,-0.053563610011696676,-0.2906057507220533
86,-0.8392986537685008,-0.12017865858671503
87,-0.41256874983204134,-0.2522784656279508
88,0.5134391298243649,0.6656817998125147
89,0.8164116933770391,-0.057687205872949864
90,-0.53041353781375,0.040935363886244865
91,-0.08761972335848638,-0.6665147466587933
92,-0.30709006089621915,0.8379766498662402
93,0.4686360146472734,-0.4517301572980487
94,0.6779315029990348,-0.4189376324932696
95,0.6214885412781816,-0.008528827843860257
96,-0.2528084394225818,0.7629375819370665
97,0.11233236703153529,0.882224498105088
98,-0.7045614622471137,0.18337014518132597
99,0.8422356429452513,0.05321887676293006
100,0.17209241212643267,-0.6577698546702001
101,-0.6039793721621474,0.6820933418694842
102,0.0031634162060776975,0.5538216249107566
103,-0.33643089971700674,-0.4233117288895804
104,-0.8760868271337822,-0.02284238456165585
105,-0.2065487022086187,-0.6459635466866239
106,0.07081245384544681,-0.668407884932473
107,-0.35754471689452993,0.7152421158588151
108,-0.13594319003893787,-0.5913849635900454
109,0.5875605718670779,-0.5085326163042564
110,-0.5957920253225553,0.7317137634814586
111,-0.41721305106238527,0.8124026316971721
112,0.8448359370471775,0.02079542496389764
113,-0.8483410168086739,-0.09235930025383593
114,-0.5039351010038448,-0.5080439651072512
115,0.5371766258852688,-0.5483679822550209
116,-0.8301163607233262,0.23419610088520645
117,-0.46888147640839756,0.7597338919131329
118,0.6913350546512779,-0.3873812604021703
119,-0.43193054288949967,-0.5555459836974147
120,-0.18491200733253604,0.22987064219388262
121,-0.598026240119987,-0.4338695502110881
122,0.6278192575067634,-0.3375482615515603
123,0.8056632758266913,-0.18543171933737057
124,0.8100168274803269,-0.17739948791294025
125,0.5576430923352782,-0.08797246107072534
126,0.4245514351727342,-0.5977949169414442
127,0.8279233458477984,-0.1440596108019609
128,-0.8880048256129083,0.02012472101185183
129,-0.11818021914003764,-0.664277637085078
130,-0.329068269412121,0.8162593612308783
131,0.7619985121097442,-0.1887437030131662
132,0.13738567136547994,-0.662928198704579
133,-0.768445503841953,0.5810008672883005
134,0.762307247711295,-0.0599023525342574
135,0.7110226914114867,0.5120543488745227
136,-0.8575622169750449,-0.04011997004878316
137,-0.5067014417861319,0.8376248234173783
138,-0.8262946648677746,0.44577463062357897
139,-0.7789962427429138,-0.2248126580072091
140,-0.8684395215515445,-0.051443640909665085
141,-0.8255290196511629,0.4782047267050119
142,-0.375628422885076,0.669830179693419
143,0.6777994816724583,-0.39479485611793086
144,0.2176217266367188,-0.6385183703632529
145,-0.8967126433774286,0.19387431655936876
146,0.5548646574679567,-0.5174160510576564
147,-0.7127099023593827,0.5733176955868624
148,-0.8479038444677228,-0.08521757026291583
149,-0.8600669680308373,-0.0372623808188626
150,0.5284607003587513,-0.5079142217380593
151,-0.43085538807781026,-0.5553495561098695
152,0.6821286564413315,-0.3056550555374187
153,0.5536032960304893,0.6920726119824594
154,0.7841193286878977,0.291868081636594
155,0.5055683965361069,-0.5230446636719731
156,0.3507797227496099,0.25896153582649223
157,0.4009277000207121,-0.5185821289064146
158,0.3635679129409911,-0.5799072122275426
159,-0.28059284855079447,0.8579959670357232
160,0.8313714756853919,-0.10536739239320256
161,0.819764950271539,0.2530662084230662
162,-0.11935211520345143,-0.1364427128671981
163,-0.8550927936216415,-0.08198172487652726
164,-0.7951225482147768,0.5246323136577207
165,-0.5758775666241137,0.7924996648027897
166,-0.33523529682922865,0.677736056977093
167,-0.14360587735531125,0.5074108106744217
168,-0.7518056724798761,0.1151278690094374
169,0.8484794215987821,-0.03363228353111172
170,0.8359997096446741,0.1742517145295716
171,0.4902991711250717,-0.525175030510104
172,-0.01431559334742224,0.5580737152344218
173,-0.5410459554603702,-0.24131248493470508
174,0.7519142741037691,-0.3191254747389181
175,0.2882152727723326,-0.6326656222806504
176,-0.8635242237126811,0.3013762727886098
177,0.7149436189407766,-0.3584361698514701
178,-0.865823520457614,0.032338706919079974
179,0.3989135372818851,-0.5741061566086568
