,PC0,PC1,PC2,PC3,PC4,PC5
0,-0.04165238411917985,-0.6861597160261159,-0.17821520130574073,1.1553019306970582,0.4401760439284293,0.9402526876379198
1,-1.4976302986253356,2.4726488821092687,-0.14066315222205436,-0.308388702034999,-0.4998022024455273,0.017244236786045208
2,1.018916523088257,-1.4620231959977186,-1.0347807805778941,-0.3196739408599521,1.5144815426175766,-3.5724313999381465
3,-0.7796262765443193,0.003861240986417529,-0.14344701726822742,0.3967049161110571,-0.8514104643370165,-0.7298824199768283
4,-0.4775750774444719,-1.8397766879177666,-0.7945090604706572,0.8411240306107038,0.8376559291254545,-0.43844013380294117
5,2.399604201609549,-1.4651711058088759,-0.1322486115599464,-0.40120756388938145,-0.10783790915317268,0.9262298069548175
6,-1.287684646863454,1.1398423609042416,2.214851710341716,0.9747788402342489,-0.3217057535743622,-0.35548755520973774
7,-0.14296860312938525,-1.28064185474245,0.2590323631555766,-0.6051211177437732,-0.8179691630823539,-0.38405162847482477
8,1.5877533648312623,-0.9834440724120822,1.2975591738271277,-1.1963711058324524,0.1559605369950428,0.898557100813988
9,4.211913831429289,-1.3279061285906388,-2.4249375502981887,3.096546700313116,0.24818555628765449,-1.9230934402307653
10,-1.8363381940996912,-1.5287197743486525,-0.13691960368133863,1.414642395990638,1.2432277546495207,1.2872768309136422
11,0.26388516837696807,-1.4706112603572157,0.43110683733992916,-1.433502094988471,0.11915285829539446,0.5500664120639048
12,-0.11225783843633878,-0.7845275097245332,0.4087957799686161,0.09680840202048778,-0.6191268534137591,-0.19929795421741453
13,-1.109070669819169,2.503848355736386,-1.179963621743388,0.22732717159503452,0.6349426002750076,0.34075781829961543
14,-0.9071907756257074,-0.2724243745877754,0.399776896914705,0.3384297643109786,-1.1487697023289845,0.04348744979627004
15,-0.2880525400858373,4.846168324517837,-3.068573092557469,-1.9354208917392532,0.7822342164885286,0.2834078289274739
16,-0.4589155156520718,-1.5128553126394624,-0.550747715212355,0.8748352669002913,-0.03581081846789663,-0.35253958842452415
