,PC0,PC1,PC2,PC3,PC4,PC5
0,-1.4471958934934148,0.9801442526135898,3.107214244799681,0.2979584077276824,1.4713182432121885,-2.6469341008933576
1,-1.6965193493928548,2.1352103463728427,-1.37558641838467,0.6634569656568623,0.8010941948065159,-1.3811336926398883
2,-1.8037294392778198,-0.916747737402093,-0.7348298895739616,0.5273109148258354,-0.031895690450055386,-0.21828815872843765
3,-2.282943463473832,3.8348988786134424,-1.0557978421105678,0.014084726267913406,0.25693137051360093,-0.7193028491155603
4,0.5640700507187423,-0.3188783396406482,-0.3584030267477518,-0.04997729127645918,-0.026975687429245124,-0.7563620426730184
5,-0.9887241025081652,-1.204945294407758,-0.525813816492134,1.2204725853369947,-0.1176632478977205,-0.12331560595910326
6,-1.1091803681554295,0.3165119034408661,-0.6286565305238233,0.9408042658017499,0.29651878154438943,-1.6290420812571162
7,0.6061827035312647,-1.150841165217642,-1.2031443987168031,-1.5619381030399582,-0.1317263263209978,0.6032157324688584
8,-2.6267944234825635,0.8104372986240272,1.0227808931449975,0.5842422749910597,1.6710563757167802,3.3492438052018607
9,0.4141472523609463,-1.2262207914476126,-0.7013282010104772,0.24527220617696704,-0.36678831765588693,0.2151800868409032
10,-0.753404897018702,-0.7177513670003751,-0.6780581854474661,0.16973140021699584,-0.6942584559717171,0.4879364530886132
11,-0.756940630109826,-0.7873927731167796,0.4935946824170026,0.6053464086962413,0.4252027139389586,-1.0095587448230883
12,1.6088157085575114,-0.6300207657052194,-0.2607295594319821,-1.6138688513938946,0.1382533114895152,-0.07333640391799323
13,-0.6741622821888678,-0.7835005309669676,-0.9279795805978304,0.3322258459040737,0.05276954329252333,-0.35961808057959366
14,-1.632498463445247,1.482864003218877,0.6451579060008483,0.1432986327745222,-0.08412903809661154,-0.9608518099148183
15,9.455484559367175,2.9944815201806807,-0.5514991966808129,1.6299442805732742,2.4000243733203597,0.1280157138065667
16,2.18047311732767,0.9218805537963586,-0.41301414071520937,-0.744928979959998,-0.7891148959213357,0.41627544286506357
17,-0.476408868698791,-0.4735054087907733,2.485941741241618,0.8223336496597049,0.9788692118922581,-1.760821052350894
18,1.8953796753024708,0.37823070350560295,-1.1698144490092344,-1.2717966904843496,-0.3199992528735342,1.0569512158791674
19,-1.9098312090022562,0.4466712619652662,-0.4343951079670699,0.3664268992694276,-0.2139299143716181,-0.481904266236498
20,-1.5306150215436902,6.539134298352109,-0.45692255389649294,-2.8844676990136335,-1.401072745851712,1.0784104526873453
21,-0.2911644076472452,-1.3660337292029774,-0.7911138642302566,-0.7597527360334239,-0.2117795416643792,0.14822914670551987
22,0.7172392457147158,-1.0072548509823185,-0.5463557720700982,1.384306129194546,-1.5711625395083784,0.3260666590726311
23,1.8278250026306682,-0.19511735052394985,-1.3621675500381611,-2.002620465518598,0.9972176278400641,0.5362630002111086
24,7.222036194843988,0.36074560134273964,1.8287848631505244,1.1536586350279356,-0.41257259955829273,0.13710766469136862
25,8.164008774001568,1.6693066373437928,-0.15285532070642982,1.7283357944978686,1.6550700057260856,0.7014556589717048
26,-1.539440660549053,-1.2371405323372848,1.888107992973582,0.6542848731129564,1.6613312057320524,-1.7685194257237216
27,-1.3172517071056533,-1.059098759959829,-0.4334281639445209,0.7259829304375355,-0.06441006604256572,-0.7367204999509538
28,0.3714246909253676,0.43577328452403097,-0.573336439371602,1.4704989385131946,-1.2490739479177262,0.49843050892452456
