,PC1,PC2
0,-0.08642189343412476,0.9548484876559731
1,-0.3228246880118435,0.8839074100512243
2,-0.7336104080239961,0.47057655002953314
3,0.32193687495711204,0.8478014657308923
4,-0.4507419083045039,0.8059939855783516
5,-0.17993829925182236,0.9373348851895321
6,0.25765031058860494,0.8885784575087903
7,-0.3785794560818147,0.8537620516281983
8,-0.661331755711717,0.5897057506771346
9,0.05028369453610315,0.9551121311473849
10,-0.2077783137352824,0.9294843959077518
11,0.3864866507961036,0.7950245724030429
12,-0.11896519501642847,0.9503055914219171
13,-0.8374883322831338,-0.152120816210669
14,0.08135587746649714,0.9506639046779757
15,0.3122025539811973,0.8546905488067912
16,-0.3538851153895075,0.8678006931595146
17,0.24133055290194255,0.8972396071570371
18,-0.2140882162182606,0.9275362029723067
19,-0.31642226180438104,0.8870182212667298
20,0.27516930844497123,0.8785413995520513
21,-0.63289631444707,0.6280178364216504
22,0.2687037150798058,0.8823363326833072
23,-0.18256947833267484,0.936644754544824
24,0.02716174282196355,0.9572925542443347
25,-0.8376693637155892,0.14467821107940293
26,0.3656050499410165,0.8135100926090314
27,-0.4672102260899567,0.7935895721380236
28,-0.6538646632703478,0.6002689518990946
29,0.2236411469238462,0.905900114086457
30,-0.8352678341121448,-0.16639423108753593
31,0.002041270988280791,0.9586039594760126
32,0.22625552754709702,0.9046668932506865
33,-0.7905716667561913,0.33787213854688514
34,-0.047219324295716174,0.9580871957677657
35,0.45268445653707884,0.7260746582500618
36,0.3949563934772519,0.7871119079387058
37,0.12975687340889544,0.9401072052018523
38,0.3367827228050254,0.8367770174795253
39,0.0635305001247752,0.9534318893386573
40,0.2931449986106955,0.8674212979341586
41,0.21328903547296477,0.9106264329721135
42,0.3088418702536321,0.8570076703089767
43,0.31330935409114485,0.8539205661523904
44,0.31029030028171034,0.8560128202271253
45,-0.837862951502303,0.14383206874634197
46,0.12305911347229057,0.941840475287131
47,0.22786879405168495,0.9038979019351077
48,0.26028773143825024,0.887116915357318
49,0.2103299864580674,0.9119318819859218
50,0.35439675317091784,0.82285826190737
51,0.21272365813653013,0.9108774340438964
52,0.3460726914435751,0.8295516395558933
53,0.25322460388486256,0.8909920436616462
54,-0.120889551285642,0.9499848476120046
55,0.20060765786544127,0.9160804851918863
56,0.16674025996532232,0.9288938040887159
57,-0.26372818260851727,0.9100073790597936
58,0.0984669681306062,0.9474480133357965
59,0.2364423187926675,0.8997074997923495
60,-0.5769514159245317,0.693572850824172
61,-0.35769076744102873,0.8657127419408259
62,0.20997597786817002,0.9120867247355949
63,0.2771441124799276,0.8773608790642876
64,0.1798606674094843,0.9242267546302891
65,0.5588013298482158,0.5695071885737547
66,-0.10994073980679242,0.9517322887064855
67,-0.11663217330188873,0.9506866479622239
68,-0.7569142009980876,0.4222933661484844
69,0.2796363886202145,0.8758566578735982
70,0.640442120638984,-0.20067160756113697
71,0.629069466778518,0.402508367291461
72,0.42166574180361643,0.7604863021530002
73,0.5327048224200326,0.6151552769585338
74,-0.4952613818672835,0.7710090263763594
75,0.3221125595963237,0.8476746727580937
76,0.6475734221388523,0.33679262018041195
77,0.4061390745462371,0.776281056627938
78,0.34309852836838584,0.8318926892844309
79,-0.5952785274616182,0.6734138861769334
80,-0.6399173291088447,0.6190280160440982
81,-0.09805051473563327,0.9534167642114146
82,-0.04717986843753816,0.9580891955216875
83,0.5366124700780555,0.6086892771103917
84,-0.0823983672377489,0.955294015324258
85,0.15404722718024938,0.933060940959807
86,-0.6634816277865829,0.5867724601330411
87,-0.15226510320255388,0.9439396605785633
88,-0.43891703410720045,0.8145497978591845
89,0.6566672335990101,-0.1325665121598659
90,0.41540261394707334,0.7669662761007894
91,0.19193052768607555,0.9196033773916563
92,0.13270149893923183,0.9393168571556875
93,0.6505555437616382,-0.16062626267965296
94,0.4718293946357057,0.7027267040734213
95,0.14842207635262422,0.9348001274903747
96,0.29359140857514465,0.8671342937377639
97,0.2270480084021598,0.9042899281425585
98,-0.2488101506199806,0.9156890367784545
99,0.12969741214880565,0.9401230102341391
100,-0.6057531165589839,0.6612704666578015
101,0.2635502192238989,0.8852849053485082
102,-0.43354213582969253,0.8183508005246484
103,0.20148062757892662,0.9157167113404051
104,0.1669787972968529,0.9288122865047856
105,0.6749017955724852,-0.003218983518153823
106,0.6199682623486402,0.42981265059398105
107,0.12235054403709071,0.9420186074111002
108,0.23036863986401937,0.9026940934055708
109,-0.003271147976469587,0.9587430484732469
110,0.0445764008863005,0.9557385563646363
111,-0.7178244977658237,0.5000086643826517
112,0.3736617952815818,0.8065460878428182
113,0.5785707135438928,0.5304262068535104
114,-0.000306852098966878,0.9586713740393588
115,0.013394249152872535,0.9581457414594482
116,0.6137355202607951,-0.284446105278739
117,-0.5524014965451973,0.7188555363211232
118,0.6331769616109407,-0.22600192764282725
119,-0.03853945466354202,0.9584689672522496
120,-0.8469557034990244,-0.05789341418352087
121,0.2885344679617245,0.8703542969181469
122,0.5007253139453732,0.6639658928065647
123,0.24044770438457688,0.8976895802548708
124,-0.5421457170245708,0.7288758103957399
125,-0.36634859432346584,0.8608551745033867
126,0.5512098504533849,-0.42282399799738535
127,-0.7513201424338458,0.43448967416000567
128,0.07431686992758424,0.9518271692902035
129,0.281780967657598,0.8745494432505717
130,0.2846260232454974,0.8727967006152202
131,0.024478663694683333,0.957484661643028
132,-0.1881574528542775,0.935143293803355
133,0.5272089308269648,0.6240505981058764
134,0.6630333539402696,0.2625548174307984
135,0.5642521340362339,0.5591661238459675
136,0.13848947337014353,0.9377123264097651
137,0.31141153431349233,0.8552387266138406
138,-0.8333209435918437,0.1721206165521275
139,0.030422699142284477,0.9570421741800563
140,0.6430032765289029,-0.19112800991016496
141,-0.5566979044096166,0.714507014513459
142,0.5124886333958965,0.646807305467941
143,-0.7129220166282376,0.5086984042088641
144,0.18481941027285972,0.9223659686539181
145,0.0975676467820617,0.947630858042096
146,0.17182568421429756,0.9271286821608831
147,-0.6454184641501792,0.6116139697028599
148,0.25213918466001134,0.8915766107205976
149,0.5829952755703565,0.521033287881324
150,0.5724931078149714,0.5429199695396132
151,0.32131305831059565,0.8482509310981244
152,0.4422721922469934,0.7380740076522544
153,-0.034755872845170274,0.9585968985554401
154,0.5809392505151515,0.5254302564008514
155,-0.4778660753442989,0.785208256205273
156,0.21574104360497784,0.9095294496219234
157,0.331768315075411,0.8405716428443556
158,0.1933488747519909,0.9190390095062463
159,0.5497741773312601,0.5859831158202453
160,0.5603203699490058,0.5666562634278008
161,0.5085817369041666,0.652602486995494
162,0.13368290921710357,0.939049562405312
163,0.5516193074927339,0.5826782104248889
164,-0.8151357441818525,0.25690835831693076
165,-0.1922988742454873,0.9339990369870393
166,0.6704602580796355,0.2117326857195332
167,0.2444811668544292,0.8956183799879344
168,0.5603228358309952,0.5666514593977346
169,-0.79010289756541,0.33921415890145207
170,0.08744314370400548,0.949583257640127
171,0.2662178369088972,0.8837670108333876
172,0.4772932506650042,0.6957382268750573
173,0.5783346660810135,0.5309200958882602
174,-0.011412267649289138,0.9588638007888669
175,0.6470443533197946,0.33893115973037313
176,0.6554738131801012,-0.13834215448622966
177,-0.4556239324241149,0.8023708098668011
178,0.2887110505650168,0.8702429836754295
179,0.12596229575447182,0.9411001593144213
180,-0.4968497133018126,0.7696743101783248
181,0.07935933012284024,0.9510032837257343
182,-0.0065268169488151,0.9588046912622642
183,0.5198800982830001,0.6355681594262689
184,0.27286364110031786,0.8799069634533977
185,-0.7710754239468366,0.38913230668511506
186,-0.4006517491882736,0.8402489477418585
187,0.27424617623032244,0.8790897598588219
188,0.017107323277834027,0.957947990802546
189,0.6313082475558089,-0.23215491928869253
190,-0.28534798905518766,0.9011317813729903
191,0.0030823518820917843,0.9585711000731619
192,0.23392874381726692,0.90095415278259
